Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed
2020-03-03,GFL Environmental Holdings,GFL,JPMorgan/ BMO Capital Markets/ Goldman Sachs/ RBC Capital Markets/ Scotiabank,19.0,17.5,16.8,-0.11578947368421047,-1.5,-2.1999999999999997,1,
2020-03-06,Flying Eagle Acquisition,FEAC.U,Goldman Sachs/ DNB Markets,10.0,10.45,10.4,0.040000000000000036,0.4499999999999993,0.4000000000000004,1,
2020-03-06,LifeSci Acquisition,LSACU,Chardan,10.0,10.1,10.25,0.025,0.09999999999999963,0.25,1,
2020-03-11,DFP Healthcare Acquisitions ,DFPHU,Deutsche Bank Securities,10.0,10.18,10.2,0.019999999999999928,0.17999999999999972,0.1999999999999993,1,
2020-03-12,IMARA ,IMRA,Morgan Stanley/ Citigroup/ SVB Leerink,16.0,14.0,15.0,-0.0625,-2.0,-1.0,1,
2020-04-01,WiMi Hologram Cloud ,WIMI,Benchmark Company/ Maxim Group/ China Merchants Securities (HK)/ AMTD Global Markets,5.5,6.0,5.5,0.0,0.5,0.0,N/C,
2020-04-03,Zentalis Pharmaceuticals ,ZNTL,Morgan Stanley/ Jefferies/ SVB Leerink/ Guggenheim Securities ,18.0,25.2,23.2,0.2888888888888889,7.199999999999998,5.199999999999998,1,Missed
2020-04-08,Keros Therapeutics ,KROS,Jefferies/ SVB Leerink/ Piper Sandler,16.0,20.85,20.08,0.2549999999999999,4.850000000000001,4.079999999999998,2,
2020-04-22,Social Capital Hedosophia Holdings Corp. III,IPOC.U,Credit Suisse,10.0,10.08,10.07,0.007000000000000029,0.08000000000000007,0.07000000000000027,1,
2020-04-24,CC Neuberger Principal Holdings I ,PCPL.U,Goldman Sachs/ BofA Securities,10.0,10.05,10.06,0.00600000000000005,0.05000000000000071,0.0600000000000005,1,
2020-04-24,Chardan Healthcare Acquisition 2 ,CHAQ.U,Chardan,10.0,10.0,9.98,-0.0019999999999999575,0.0,-0.01999999999999957,1,
2020-04-24,ORIC Pharmaceuticals ,ORIC,J.P. Morgan/ Citigroup/ Jefferies/ Guggenheim Securities,16.0,26.0,25.77,0.610625,10.0,9.77,3,
2020-04-28,Social Capital Hedosophia Holdings Corp. II ,IPOB.U,Credit Suisse,10.0,10.15,10.12,0.011999999999999922,0.15000000000000036,0.11999999999999922,1,
2020-04-30,Fortress Value Acquisition (FVAC.U) (u),FVAC.U,Deutsche Bank Securities,10.0,10.05,10.06,0.00600000000000005,0.05000000000000071,0.0600000000000005,1,
2020-05-01,Collective Growth ,CGROU,Cantor,10.0,10.0,9.96,-0.003999999999999915,0.0,-0.03999999999999915,1,
2020-05-01,Lyra Therapeutics ,LYRA,BofA Securities/ Jefferies/ William Blair,16.0,21.0,18.56,0.15999999999999992,5.0,2.5599999999999987,3,
2020-05-05,Roth CH Acquisition ,ROCHU,Roth Capital Partners/ Craig-Hallum Capital Group,10.0,9.95,9.94,-0.00600000000000005,-0.05000000000000071,-0.0600000000000005,1,
2020-05-06,Live Oak Acquisition ,LOAK.U,Jefferies,10.0,10.0,9.88,-0.011999999999999922,0.0,-0.11999999999999922,1,
2020-05-06,Sustainable Opportunities Acquisition ,SOAC.U,Citigroup,10.0,9.9,9.93,-0.007000000000000029,-0.09999999999999963,-0.07000000000000027,1,
2020-05-08,Ayala Pharmaceuticals ,AYLA,Citigroup/ Jefferies,15.0,15.66,15.03,0.0019999999999999575,0.6600000000000001,0.029999999999999364,3,Missed
2020-05-08,China Liberal Education Holdings (CLEU),CLEU,Boustead Securities,6.0,5.0,4.85,-0.19166666666666676,-1.0,-1.1500000000000004,1,
2020-05-08,Kingsoft Cloud Holdings ,KC,J.P. Morgan/ UBS Investment Bank/ Credit Suisse/ CICC ,17.0,20.37,23.84,0.4023529411764706,3.370000000000001,6.84,2,
2020-05-14,GigCapital3 ,GIK.U,Nomura/ Oppenheimer,10.0,9.9,9.91,-0.008999999999999984,-0.09999999999999963,-0.08999999999999986,1,
2020-05-14,Jaws Acquisition ,JWS.U,Credit Suisse,10.0,10.0,10.25,0.025,0.0,0.25,1,
2020-05-15,ADC Therapeutics America SA ,ADCI,Morgan Stanley/ BofA Securities/ Cowen and Company,19.0,30.0,29.65,0.5605263157894737,11.0,10.65,1,
2020-05-15,Novus Capital,NOVSU,EarlyBirdCapital,10.0,9.97,9.95,-0.005000000000000071,-0.029999999999999364,-0.05000000000000071,1,
2020-05-20, B. Riley Principal Merger ,BMRG.U,B. Riley FBR,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-05-21,Longview Acquisition ,LGVW.U,Cowen/ UBS Investment Bank,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-05-21,SelectQuote ,SLQT,Credit Suisse/ Morgan Stanley/ Evercore ISI/ RBC Capital Markets/ Barclays/ Citigroup/ Jefferies,20.0,26.2,27.0,0.35,6.199999999999998,7.0,3,
2020-05-22,Inari Medical ,NRAI,BofA Securities/Morgan Stanley,19.0,41.3,42.51,1.2373684210526317,22.3,23.51,3,
2020-05-27,Foley Trasimene Acquisition,WPF.U,Credit Suisse/ BofA Securities,10.0,10.15,10.18,0.017999999999999967,0.15000000000000036,0.17999999999999972,1,
2020-06-03,Pliant Therapeutics ,PLRX,Citigroup/ Cowen/ Piper Sandler,16.0,25.0,21.3,0.33125000000000004,9.0,5.300000000000002,3,
2020-06-03,Warner Music Group ,WMG,Morgan Stanley/ Credit Suisse/ Goldman Sachs,25.0,27.0,30.12,0.20480000000000004,2.0,5.120000000000001,2,
2020-06-04,ZoomInfo Technologies ,ZI,J.P. Morgan/ Morgan Stanley/ Barclays/ Credit Suisse/ BofA Securities/ Deutsche Bank Securities/ RBC Capital Markets/ UBS Investment Ban/ Wells Fargo Securities,21.0,40.0,34.0,0.6190476190476191,19.0,13.0,3,
2020-06-05,Applied Molecular Transport (AMTI),AMTI,BofA Securities/Jefferies/ SVB Leerink,14.0,26.0,17.98,0.2842857142857143,12.0,3.98,2,
2020-06-05,ARYA Sciences Acquisition Corp II ,ARYBU,Jefferies/ Goldman Sachs,10.0,10.6,10.79,0.07899999999999993,0.5999999999999996,0.7899999999999991,1,
2020-06-05,Dada Nexus Limited ,DADA,Goldman Sachs (Asia)/ BofA Securities/ Jefferies,16.0,18.3,15.99,-0.0006249999999999867,2.3000000000000007,-0.009999999999999787,2,
2020-06-05,Legend Biotech ,LEGN,Morgan Stanley/ J.P. Morgan Securities/ Jefferies,23.0,37.0,37.0,0.6086956521739131,14.0,14.0,2,
2020-06-05,Mountain Crest Acquisition ,MCACU,Chardan,10.0,10.05,10.04,0.003999999999999915,0.05000000000000071,0.03999999999999915,1,
2020-06-05,Shift4 Payments ,FOUR,Citigroup/ Credit Suisse/ Goldman Sachs,23.0,33.0,33.54,0.4582608695652173,10.0,10.54,3,
2020-06-09,Hudson Executive Investment ,HECCU,Citigroup/ J.P. Morgan,10.0,10.19,10.25,0.025,0.1899999999999995,0.25,3,
2020-06-09,Vroom ,VRM,Goldman Sachs/ BofA Securities/ Allen & Company/ Wells Fargo Securities,22.0,40.25,47.9,1.1772727272727272,18.25,25.9,4,
2020-06-10,uCloudlink Group ,UCL,I-Bankers Securities/ Valuable Capital Limited,18.0,22.5,17.24,-0.042222222222222314,4.5,-0.7600000000000016,1,
2020-06-11,Lantern Pharma ,LTRN,ThinkEquity (a division of Fordham Financial Management) ,15.0,14.8,14.95,-0.003333333333333381,-0.1999999999999993,-0.05000000000000071,1,
2020-06-12,Avidity Biosciences ,RNA,Cowen/ SVB Leerink/ Credit Suisse/ Wells Fargo Securities,18.0,26.5,28.5,0.5833333333333334,8.5,10.5,3,
2020-06-12,AZEK Company (The),AZEK,Barclays/ BofA Securities/ Goldman Sachs/ Jefferies,23.0,27.5,27.15,0.1804347826086956,4.5,4.149999999999999,3,
2020-06-12,Burning Rock Biotech Ltd. ,BNR,Morgan Stanley/ BofA Securities/ Cowen,16.5,22.8,24.63,0.4927272727272727,6.300000000000002,8.129999999999999,3,
2020-06-12,Generation Bio,GBIO,J.P. Morgan/ Jefferies/ Cowen,19.0,22.15,24.69,0.2994736842105264,3.1499999999999986,5.690000000000001,3,
2020-06-12,Vaxcyte ,PCVX,BofA Securities/ Jefferies/ Evercore ISI,16.0,20.8,26.15,0.6343749999999999,4.800000000000002,10.15,3,
2020-06-16,Royalty Pharma plc ,RPRX,J.P. Morgan/ Morgan Stanley/ BofA Securities/ Goldman Sachs/ Citigroup/ UBS Investment Bank,28.0,44.0,44.5,0.5892857142857143,16.0,16.5,3,
2020-06-17,Trebia Acquisition ,TRE.U,Credit Suisse/ BofA Securities,10.0,10.46,10.34,0.03399999999999999,0.4600000000000009,0.33999999999999986,1,
2020-06-19,Forma Therapeutics Holdings ,FMTX,Jefferies/ SVB Leerink/ Credit Suisse,20.0,40.0,39.0,0.95,20.0,19.0,3,
2020-06-19,Genetron Holdings ,GTH,Credit Suisse/ CICC,16.0,16.15,16.0,0.0,0.14999999999999858,0.0,3,Missed
2020-06-19,Progenity,PROG,Piper Sandler/ Wells Fargo Securities,15.0,15.11,13.12,-0.12533333333333338,0.10999999999999943,-1.8800000000000008,3,Missed
2020-06-19,Repare Therapeutics ,RPTX,Morgan Stanley/ Goldman Sachs/ Cowen/ Piper Sandler,20.0,32.05,30.8,0.54,12.049999999999995,10.8,3,
2020-06-24,Brilliant Acquisition ,BRLIU,EarlyBirdCapital,10.0,10.01,10.5,0.05,0.009999999999999787,0.5,1,
2020-06-26,Agora ,API,Morgan Stanley/ BofA Securities,20.0,45.0,50.5,1.525,25.0,30.5,2,
2020-06-26,Akouos ,AKUS,BofA Securities/ Cowen/ Piper Sandler,17.0,22.26,22.0,0.29411764705882354,5.260000000000002,5.0,3,
2020-06-26,Albertsons Companies ,ACI,BofA Securities/ Goldman Sachs/J.P. Morgan/ Citigroup,16.0,15.5,15.45,-0.034375000000000044,-0.5,-0.5500000000000007,2,Missed
2020-06-26,Ebang International Holdings ,EBON,AMTD/ Loop Capital Markets,5.23,4.6,5.0,-0.04397705544933087,-0.6300000000000008,-0.23000000000000045,N/C,
2020-06-26,Fusion Acquisition ,FUSE.U,Cantor,10.0,10.25,10.16,0.016000000000000014,0.25,0.16000000000000014,1,
2020-06-26,Fusion Pharmaceuticals ,FUSN,Morgan Stanley/ Jefferies/ Cowen,17.0,18.5,17.0,0.0,1.5,0.0,3,
2020-06-26,Kensington Capital Acquisition ,KCAC.U,UBS Investment Bank/ Stifel,10.0,10.05,10.05,0.005000000000000071,0.05000000000000071,0.05000000000000071,1,
2020-06-26,PolyPid ,PYPD,Barclays/ BMO Capital Markets,16.0,16.0,19.0,0.1875,0.0,3.0,2,
2020-06-30,GS Acquisition Holdings Corp II ,GSAH.U,Goldman Sachs/ Citigroup,10.0,10.4,10.51,0.050999999999999976,0.4000000000000004,0.5099999999999998,1,
2020-07-01,Dun & Bradstreet Holdings ,DNB,Goldman Sachs/ BofA Securities,22.0,25.0,25.35,0.15227272727272734,3.0,3.3500000000000014,2,
2020-07-01,Panacea Acquisition ,PANA.U,Cowen,10.0,10.85,11.3,0.13000000000000006,0.8499999999999996,1.3000000000000007,1,
2020-07-02,Accolade ,ACCD,Goldman Sachs/ Morgan Stanley/ BofA Securities,22.0,35.0,29.7,0.35,13.0,7.699999999999998,3,
2020-07-02,Capstar Special Purpose Acquisition ,CPSR.U,Citigroup/ UBS Investment Bank/ BTIG,10.0,10.16,10.22,0.02200000000000006,0.16000000000000014,0.22000000000000064,1,
2020-07-02,Lemonade ,LMND,Goldman Sachs/ Morgan Stanley/ Allen & Company/ Barclays Capital ,29.0,50.06,69.41,1.3934482758620688,21.06,40.41,3,
2020-07-08,BlueCity Holdings ,BLCT, AMTD/ Loop Capital Markets/ Tiger Brokers/ Prime Number Capital/ R. F. Lafferty,16.0,20.45,23.43,0.464375,4.449999999999998,7.43,N/C,
2020-07-08,Therapeutics Acquisition ,TXAC,Jefferies,10.0,11.25,12.02,0.202,1.25,2.02,1,Missed
2020-07-10,Nkarta ,NKTX,Cowen/ Evercore ISI/ Stifel/ Mizuho Securities,18.0,54.75,47.99,1.666111111111111,36.75,29.99,3,
2020-07-10,Poseida Therapeutics ,PSTX,BofA Securities/ Piper Sandler/ William Blair,16.0,17.0,15.35,-0.04062500000000002,1.0,-0.6500000000000004,3,
2020-07-10,Quhuo Limited ,QH,Roth Capital Partners/ VALUABLE CAPITAL LIMITED/ Tiger Brokers,10.0,15.31,12.77,0.277,5.3100000000000005,2.77,2,Missed
2020-07-13,PTK Acquisition,PTK.U,Chardan,10.0,10.03,10.11,0.010999999999999944,0.029999999999999364,0.10999999999999943,1,
2020-07-14,Artius Acquisition ,AACQU,Credit Suisse/ Goldman Sachs,10.0,10.42,10.35,0.03499999999999996,0.4199999999999999,0.34999999999999964,1,
2020-07-14,nCino ,NCNO,BofA Securities/ Barclays Capital/ KeyBanc Capital Markets/ SunTrust Robinson Humphrey,31.0,71.0,91.59,1.954516129032258,40.0,60.59,3,
2020-07-15,D8 Holdings ,DEH.U,UBS Investment Bank,10.0,10.05,10.03,0.002999999999999936,0.05000000000000071,0.029999999999999364,1,
2020-07-15,GoHealth ,GOCO,Goldman Sachs/ BofA Securities/ Morgan Stanley,21.0,25.0,19.13,-0.0890476190476191,4.0,-1.870000000000001,3,
2020-07-15,Malacca Straits Acquisition (MLACU ) (u),MLCU,BTIG,10.0,10.1,10.04,0.003999999999999915,0.09999999999999963,0.03999999999999915,1,
2020-07-16,HPX Corp. ,HPX.U,Credit Suisse,10.0,10.2,10.17,0.016999999999999994,0.1999999999999993,0.16999999999999993,1,
2020-07-16,Relay Therapeutics ,RLAY,J.P. Morgan/ Goldman Sachs/ Cowen/ Guggenheim Securities,20.0,35.0,35.05,0.7524999999999998,15.0,15.049999999999995,3,
2020-07-16,Trean Insurance Group  ,TIG,J.P. Morgan/ Evercore ISI/ William Blair,15.0,17.05,15.51,0.03399999999999999,2.0500000000000007,0.5099999999999998,3,
2020-07-17,ALX Oncology Holdings ,ALXO,Jefferies/ Credit Suisse/ Piper Sandler/ Cantor,18.0,36.5,30.0,0.6666666666666666,18.5,12.0,3,
2020-07-17,Berkeley Lights ,BLI,J.P. Morgan/ Morgan Stanley/ Cowen,22.0,51.03,65.45,1.975,29.03,43.45,3,
2020-07-17,Deerfield Healthcare Technology Acquisitions ,DFHTU,Deutsche Bank Securities/ UBS Investment Bank,10.0,10.51,10.63,0.06300000000000007,0.5099999999999998,0.6300000000000008,1,
2020-07-17,Pandion Therapeutics Holdco ,PAND,Goldman Sachs/ Morgan Stanley/ SVB Leerink/ BMO Capital Markets,18.0,27.0,18.1,0.0055555555555556356,9.0,0.10000000000000142,3,
2020-07-22,Jamf Holding ,JAMF,Goldman Sachs/ J.P. Morgan/ BofA Securities/ Barclays,26.0,46.0,39.2,0.5076923076923078,20.0,13.200000000000005,3,
2020-07-22,Pershing Square Tontine Holdings ,PTH.U,Citigroup/ Jefferies/ UBS Investment Bank,20.0,21.15,21.3,0.06500000000000003,1.1499999999999986,1.3000000000000007,2,
2020-07-22,Property Solutions Acquisition ,PSACU,EarlyBirdCapital,10.0,10.04,10.03,0.002999999999999936,0.03999999999999915,0.029999999999999364,1,
2020-07-23,East Resources Acquisition ,ERESU,Wells Fargo Securities,10.0,9.96,10.0,0.0,-0.03999999999999915,0.0,1,
2020-07-23,Montrose Environmental Group  ,MEG,BofA Securities/ William Blair,15.0,16.5,22.0,0.4666666666666667,1.5,7.0,1,Missed
2020-07-23,Skillful Craftsman Education Technology ,EDTK,"The Benchmark Company/ Axiom Capital Management,",5.0,5.35,4.75,-0.05,0.34999999999999964,-0.25,N/C,
2020-07-24,Annexon ,ANNX,J.P. Morgan/ BofA Securities/ Cowen,17.0,17.4,17.76,0.04470588235294127,0.3999999999999986,0.7600000000000016,3,Missed
2020-07-24,Ascendant Digital Acquisition ,ACND.U,UBS Investment Bank,10.0,10.3,10.31,0.03100000000000005,0.3000000000000007,0.3100000000000005,1,
2020-07-24,Greencity Acquisition ,GRCYU,Ladenburg Thalmann,10.0,9.95,10.0,0.0,-0.05000000000000071,0.0,1,
2020-07-24,Inozyme Pharma ,INZY,BofA Securities/ Cowen/ Piper Sandler,18.0,20.8,17.54,-0.0255555555555556,2.8000000000000007,-0.4600000000000009,3,
2020-07-24,iTeos Therapeutics ,ITOS,J.P. Morgan/ SVB Leerink/ Piper Sandler,19.0,25.55,19.05,0.0026315789473684587,6.550000000000002,0.05000000000000071,3,
2020-07-24,Nurix Therapeutics ,NRIX,J.P. Morgan/ Piper Sandler/ Stifel,19.0,18.06,19.01,0.0005263157894737665,-0.9400000000000012,0.010000000000001565,3,Missed
2020-07-28,ACE Convergence Acquisition ,ACEVU,Cantor,10.0,10.2,10.24,0.024000000000000018,0.1999999999999993,0.2400000000000002,1,
2020-07-29,Vertex ,VERX,Goldman Sachs/ Morgan Stanley,19.0,25.56,23.93,0.2594736842105263,6.559999999999999,4.93,3,
2020-07-30,AlloVir ,ALVR,Morgan Stanley/ J.P. Morgan/ SVB Leerink/ Piper Sandler,17.0,20.0,25.39,0.4935294117647059,3.0,8.39,2,
2020-07-30,Churchill Capital Corp IV ,CCIV.U,Citigroup,10.0,10.06,10.0,0.0,0.0600000000000005,0.0,1,
2020-07-30,Li Auto,LI,Goldman Sachs (Asia)/ Morgan Stanley/ UBS Investment Bank/ CICC,11.5,15.5,16.46,0.431304347826087,4.0,4.960000000000001,3,
2020-07-31,1847 Goedeker ,GOED,ThinkEquity (a division of Fordham Financial Management),9.0,9.4,8.9,-0.011111111111111072,0.4000000000000004,-0.09999999999999963,1,
2020-07-31,NewHold Investment ,NHICU,Stifel,10.0,9.92,9.91,-0.008999999999999984,-0.08000000000000007,-0.08999999999999986,1,
2020-07-31,E.Merge Technology Acquisition ,ETACU,Cantor/ Mizuho Securities,10.0,10.05,10.0,0.0,0.05000000000000071,0.0,1,
2020-07-31,Fathom Holdings ,FTHM,Roth Capital Partners,10.0,11.5,10.03,0.002999999999999936,1.5,0.029999999999999364,2,
2020-07-31,CC Neuberger Principal Holdings II ,PRPB.U,Credit Suisse. Citigroup/ Morgan Stanley,10.0,10.15,10.07,0.007000000000000029,0.15000000000000036,0.07000000000000027,1,
2020-07-31,Vasta Platform Limited ,VSTA,Goldman Sachs/BofA Securities/ Morgan Stanley/ Itau BBA,19.0,22.1,18.85,-0.007894736842105189,3.1000000000000014,-0.14999999999999858,2,
2020-07-31,Vital Farms ,VITL,Goldman Sachs/ Morgan Stanley/ Credit Suisse,22.0,35.0,35.26,0.6027272727272727,13.0,13.259999999999998,3,
2020-08-04,Health Sciences Acquisitions Corp 2 ,HSAQ,Chardan/ Barclays,10.0,11.41,11.4,0.14000000000000004,1.41,1.4000000000000004,1,Missed
2020-08-04,Yucaipa Acquisition ,"YAC,U",Citigroup,10.0,10.02,10.01,0.0009999999999999788,0.01999999999999957,0.009999999999999787,1,
2020-08-05,BigCommerce Holdings ,BIGC,Morgan Stanley/ Barclays/ Jefferies/ KeyBanc Capital Markets,24.0,68.0,72.27,2.01125,44.0,48.27,3,
2020-08-05,Rackspace Technology,RXT,Goldman Sachs/ Citigroup/ JPMorgan,21.0,16.85,16.39,-0.2195238095238095,-4.149999999999999,-4.6099999999999985,2,Missed
2020-08-05,GO Acquisition ,GOAC.U,Credit Suisse,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-08-05,BowX Acquisition ,BOWXU,UBS Investment Bank,10.0,10.02,10.03,0.002999999999999936,0.01999999999999957,0.029999999999999364,1,
2020-08-05,Holicity ,HOLUU,Deutsche Bank Securities/ BofA Securities,10.0,10.01,10.01,0.0009999999999999788,0.009999999999999787,0.009999999999999787,1,
2020-08-06,Gores Holdings V ,GRSVU,Deutsche Bank Securities/ Morgan Stanley,10.0,10.06,10.08,0.008000000000000007,0.0600000000000005,0.08000000000000007,1,
2020-08-06,Kismet Acquisition One ,KSMTU,Credit Suisse/ BofA Securities,10.0,10.0,9.98,-0.0019999999999999575,0.0,-0.01999999999999957,1,
2020-08-06,Acutus Medical ,AFIB,J.P. Morgan/ BofA Securities/ William Blair,18.0,24.11,26.5,0.4722222222222222,6.1099999999999985,8.5,2,Missed
2020-08-06,Oak Street Health ,OSH,J.P. Morgan/ Goldman Sachs/ Morgan Stanley,21.0,42.5,40.0,0.9047619047619048,21.5,19.0,3,
2020-08-06,Rocket Companies,RKT,Goldman Sachs/ Morgan Stanley/ Credit Suisse/ J.P. Morgan RBC Capital Markets,18.0,18.0,21.51,0.1950000000000001,0.0,3.5100000000000016,1,
2020-08-07,ARYA Sciences Acquisition Corp III ,ARYA,Jefferies/ Goldman Sachs,10.0,10.5,10.44,0.04399999999999995,0.5,0.4399999999999995,1,
2020-08-07,Checkmate Pharmaceuticals ,CMPI,BofA Securities/ Jefferies/ BMO Capital Markets,15.0,14.5,14.0,-0.06666666666666668,-0.5,-1.0,3,Missed
2020-08-07,Freeline Therapeutics Holdings plc ,FRLN,J.P. Morgan/ Morgan Stanley/ Evercore ISI,18.0,18.5,18.0,0.0,0.5,0.0,2,
2020-08-07,IBEX Ltd. ,IBEX,Citigroup/ RBC Capital Markets/ Baird,19.0,18.0,15.4,-0.1894736842105263,-1.0,-3.6,1,
2020-08-07,Vistas Media Acquisition ,VMACU, I-Bankers Securities,10.0,9.95,9.95,-0.005000000000000071,-0.05000000000000071,-0.05000000000000071,1,
2020-08-12,Fortress Value Acquisition Corp. II (FAII.U) (u),FAII.U,Deutsche Bank Securities/ Morgan Stanley/ BofA Securities,10.0,10.12,10.17,0.016999999999999994,0.11999999999999922,0.16999999999999993,1,
2020-08-12,Kubient ,KBNT/KBnth,Maxim Group/ Joseph Gunnar,5.0,5.0,5.07,0.014000000000000058,0.0,0.07000000000000027,1,
2020-08-13,FS Development ,FSDC,Jefferies,10.0,10.25,10.3,0.030000000000000075,0.25,0.3000000000000007,1,
2020-08-13,KE Holdings ,BEKE,Goldman Sachs/ Morgan Stanley/ China Renaissance,20.0,35.06,37.44,0.8719999999999999,15.060000000000002,17.439999999999998,3,
2020-08-13,NetSTREIT Corp.,NTST,Wells Fargo Securities/ BofA Securities/ Citigroup/ Stifel/ Jefferies,18.0,18.0,17.7,-0.016666666666666705,0.0,-0.3000000000000007,1,
2020-08-14,RedBall Acquisition ,RBAC.U,Goldman Sachs,10.0,10.25,10.16,0.016000000000000014,0.25,0.16000000000000014,1,
2020-08-14,CureVac N.V. ,CVAC,BofA Securities/ Jefferies/ Credit Suisse,16.0,44.0,55.9,2.49375,28.0,39.9,2,Missed
2020-08-14,dMY Technology Group ,DYM.U,UBS Investment Bank,10.0,10.05,10.1,0.009999999999999964,0.05000000000000071,0.09999999999999963,1,
2020-08-14,Dragoneer Growth Opportunities ,DGNR.U,Citigroup/ Goldman Sachs/ J.P. Morgan,10.0,10.6,10.68,0.06799999999999998,0.5999999999999996,0.6799999999999997,1,
2020-08-14,Duck Creek Technologies ,DCT,Goldman Sachs/ J.P. Morgan/ BofA Securities/ Barclays/ RBC Capital Markets,27.0,42.0,40.0,0.4814814814814815,15.0,13.0,3,
2020-08-14,Lionheart Acquisition Corp. II ,LCAPU,Nomura/ Cantor,10.0,9.99,9.97,-0.002999999999999936,-0.009999999999999787,-0.029999999999999364,1,
2020-08-18,Northern Genesis Acquisition ,NGA.U,Raymond James/ EarlyBirdCapita,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-08-18,one ,AONE.U,Goldman Sachs,10.0,10.15,10.1,0.009999999999999964,0.15000000000000036,0.09999999999999963,1,
2020-08-18,Star Peak Energy Transition ,STPK.U,Credit Suisse/ Goldman Sachs,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1,
2020-08-19,Harmony Biosciences Holdings ,HRMY,Goldman Sachs/ Jefferies/ Piper Sandle,24.0,39.99,37.01,0.5420833333333333,15.990000000000002,13.009999999999998,3,
2020-08-19,Inhibrx ,IBNX,Jefferies/ Evercore ISI/ Credit Suisse,17.0,22.1,20.63,0.21352941176470586,5.100000000000001,3.629999999999999,2,
2020-08-21,Colonnade Acquisition ,CLA.U,BTIG,10.0,9.95,9.92,-0.008000000000000007,-0.05000000000000071,-0.08000000000000007,1,
2020-08-21,FAST Acquisition ,FST.U,Citigroup/ UBS Investment Bank,10.0,9.96,9.93,-0.007000000000000029,-0.03999999999999915,-0.07000000000000027,1,
2020-08-21,Foley Trasimene Acquisition II ,BFT.U,Credit Suisse/ BofA Securities,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1,
2020-08-21,Forum Merger III . ,FIII.U,Jefferies,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-08-21,Horizon Acquisition,HZAC.U,Credit Suisse,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-08-21,Kymera Therapeutics ,KYMR,Morgan Stanley/ BofA Securities/ Cowen/ Guggenheim Securities,20.0,35.0,33.26,0.6629999999999999,15.0,13.259999999999998,3,
2020-08-21,Nano-X Imaging,NNOX,Cantor/ Oppenheimer/ Berenberg/ CIBC Capital Markets,18.0,20.34,21.7,0.20555555555555552,2.34,3.6999999999999993,3,
2020-08-26,FTAC Olympus Acquisition ,FTOCU,Citigroup/ Cantor,10.0,9.93,9.93,-0.007000000000000029,-0.07000000000000027,-0.07000000000000027,1,
2020-08-27,Burgundy Technology Acquisition ,BTAQU,Mizuho Securities,10.0,10.0,9.98,-0.0019999999999999575,0.0,-0.01999999999999957,1,
2020-08-27,CF Finance Acquisition Corp II (CFIIU) (u),CFIIU,Cantor,10.0,10.0,9.94,-0.00600000000000005,0.0,-0.0600000000000005,1,
2020-08-27,XPeng ,XPEV,Credit Suisse/ J.P. Morgan/ BofA Securities,15.0,23.1,21.22,0.4146666666666666,8.100000000000001,6.219999999999999,3,
2020-08-28,Harbor Custom Development  ,HCDI,ThinkEquity (a division of Fordham Financial Management),6.0,5.5,7.5,0.25,-0.5,1.5,1,
2020-08-31,Applied UV ,AUVI,"Network 1 Financial Securities,",5.0,5.75,11.6,1.3199999999999998,0.75,6.6,N/C,
2020-09-01,PainReform,PRFX,Maxim Group/ Joseph Gunnar,8.0,7.75,6.74,-0.15749999999999995,-0.25,-1.2599999999999998,1,
2020-09-02,CM Life Sciences ,CNLFU,Jefferies,10.0,10.07,10.25,0.025,0.07000000000000027,0.25,1,
2020-09-02,INSU Acquisition Corp. II ,INAQU,Cantor,10.0,10.2,10.26,0.025999999999999975,0.1999999999999993,0.2599999999999998,1,
2020-09-03,BCTG Acquisition ,BCTG,SVB Leerink,10.0,9.85,10.28,0.02799999999999993,-0.15000000000000036,0.27999999999999936,1,
2020-09-02,HighCape Capital Acquisition ,CAPAU,Cantor,10.0,10.11,10.15,0.015000000000000038,0.10999999999999943,0.15000000000000036,1,
2020-09-02,Tailwind Acquisition  ,TWND.U,Jefferies,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-09-09,Cohn Robbins Holdings ,CRHCU,Credit Suisse,10.0,10.1,10.01,0.0009999999999999788,0.09999999999999963,0.009999999999999787,1,
2020-09-09,Industrial Tech Acquisitions ,ITACU,Maxim Group,10.0,9.92,9.97,-0.002999999999999936,-0.08000000000000007,-0.029999999999999364,1,
2020-09-10,NavSight Holdings ,NSH.U,Credit Suisse,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-09-10,Prime Impact Acquisition I ,PIAI.U,Goldman Sachs/ BofA Securities,10.0,10.0,10.0,0.0,0.0,0.0,1,
2020-09-10,Starboard Value Acquisition ,SVACU,UBS Investment Bank/ Stifel/ Cowen,10.0,10.0,10.0,0.0,0.0,0.0,1,
