Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above
2004-06-21,Jackson Hewitt Tax Service ,JTX,Goldman Sachs/JP Morgan,17.0,17.0,17.25,0.014705882352941175,0.0,0.25,1,,2004.0,468202106,2004-06-21,Jackson Hewitt Tax Service Inc,JTX,0,0,90209,0,0,.,1985.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-21,Momenta Pharmaceuticals ,MNTA,SG Cowen/Banc of America,6.5,6.75,7.81,0.20153846153846147,0.25,1.3099999999999996,1,,2004.0,60877T100,2004-06-21,Momenta Pharmaceuticals Inc,MNTA,1,0,90233,0,0,.,2001.0,8.001,1,6.0,9.7,32.0,23,0.27
2004-06-21,Senomyx ,SNMX,Citigroup/Deutsche Bank,6.0,6.45,6.75,0.125,0.4500000000000002,0.75,2,,2004.0,81724Q107,2004-06-21,Senomyx Inc,SNMX,1,0,90238,0,0,.,1998.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-22,WCA Waste ,WCAA,Friedman Billings Ramsey/Stifel Nicolaus,9.5,9.65,8.59,-0.09578947368421054,0.15000000000000036,-0.91,2,Missed,2004.0,92926K103,2004-06-22,WCA Waste Corp,WCAA,0,0,90241,0,0,.,2000.0,5.001,0,6.0,9.7,32.0,23,0.27
2004-06-22,salesforce.com ,CRM,Morgan Stanley,11.0,15.0,17.2,0.5636363636363636,4.0,6.199999999999998,3,,2004.0,79466L302,2004-06-22,SalesForce.com Inc,CRM,1,0,90215,0,1,.,1999.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-23,New York Mortgage Trust ,NTR,Friedman Billings Ramsey,9.0,8.75,8.94,-0.006666666666666722,-0.25,-0.0600000000000005,2,Missed,2004.0,649604105,2004-06-24,New York Mortgage Trust,NTR,0,0,90214,.,0,.,-99.0,5.001,0,6.0,9.7,32.0,23,0.27
2004-06-23,Gol Intelligent Airlines ,GOL,Morgan Stanley/Merrill Lynch,17.0,18.8,18.22,0.07176470588235287,1.8000000000000007,1.2199999999999989,3,,2004.0,38045R107,2004-06-23,Gol Linhas Aereas Inteligentes,GOL,0,0,.,.,0,.,-99.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-23,Strategic Hotel Capital ,SLH,Goldman Sachs,14.0,14.0,14.35,0.02499999999999997,0.0,0.34999999999999964,1,,2004.0,86272T106,2004-06-23,Strategic Hotel Capital Inc,SLH,0,0,90217,.,0,.,-99.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-23,Xyratex ,XRTX,Credit Suisse First Boston/Citigroup,14.0,14.0,13.95,-0.003571428571428622,0.0,-0.05000000000000071,1,,2004.0,,,,,,,,,,,,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-24,Motive ,MOTV,JP Morgan/Thomas Weisel Partners,10.0,10.25,10.15,0.015000000000000038,0.25,0.15000000000000036,1,,2004.0,61980V107,2004-06-24,Motive Inc,MOTV,1,0,90234,0,1,.,1997.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-24,Multi-Fineline Electric ,MFLX,Needham,10.0,10.21,10.04,0.003999999999999915,0.21000000000000085,0.03999999999999915,1,,2004.0,62541B101,2004-06-25,Multi-Fineline Electronix,MFLX,0,0,90232,0,0,.,1984.0,5.001,0,6.0,9.7,32.0,23,0.27
2004-06-24,Cabela's ,CAB,Credit Suisse First Boston,20.0,27.95,26.0,0.3,7.949999999999998,6.0,3,,2004.0,126804301,2004-06-24,Cabelas Inc,CAB,0,0,90200,1,0,65943846,1961.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-28,Homex Development ,HXM,Citigroup/Merrill Lynch,15.8,17.0,17.6,0.11392405063291144,1.1999999999999993,1.8000000000000007,2,,2004.0,25030W100,2004-06-28,Desarrolladora Homex,HXM,0,0,90201,.,0,.,-99.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-29,Life Time Fitness ,LTM,Credit Suisse First Boston/Merrill Lynch,18.5,20.75,21.0,0.13513513513513514,2.25,2.5,3,,2004.0,53217R207,2004-06-30,Life Time Fitness,LTM,2,0,90210,0,0,.,1990.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-06-29,Design Within Reach ,DWRI,CIBC World Markets,12.0,14.8,16.43,0.36916666666666653,2.8000000000000007,4.43,2,,2004.0,250557105,2004-06-29,Design Within Reach Inc,DWRI,1,0,90224,0,0,.,1998.0,8.001,1,6.0,9.7,32.0,23,0.27
2004-06-30,WellCare Group,WCG,Morgan Stanley,17.0,19.3,19.53,0.14882352941176474,2.3000000000000007,2.5300000000000007,2,,2004.0,94946T106,2004-06-30,Wellcare Group Inc,WCG,0,0,90272,0,0,.,1995.0,9.001,1,6.0,9.7,32.0,23,0.27
2004-07-07,Holly Energy Partners,HEP,Goldman Sachs,22.25,23.5,24.55,0.10337078651685397,1.25,2.3000000000000007,3,,2004.0,435763107,2004-07-07,Holly Energy Partners,HEP,0,0,90253,0,0,.,-99.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-08,KongZhong ,KONG,UBS Investment Bank,10.0,10.25,10.1,0.009999999999999964,0.25,0.09999999999999963,3,Missed,2004.0,50047P104,2004-07-08,Kongzhong Corp,KONG,1,0,90282,1,1,34250000,2002.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-08,NetLogic Mircosystems ,NETL,Merrill Lynch/Lehman Brothers,12.0,12.3,11.51,-0.04083333333333335,0.3000000000000007,-0.4900000000000002,2,Missed,2004.0,64118B100,2004-07-08,Netlogic Microsystems,NETL,1,0,90287,0,0,.,1995.0,0.0,0,7.0,5.2,34.0,22,0.05
2004-07-09,Affirmative Insurance Holdings ,AFFM,Piper Jaffray,14.0,14.0,14.02,0.0014285714285713982,0.0,0.01999999999999957,1,,2004.0,008272106,2004-07-09,Affirmative Insurance Hldg Inc,AFFM,0,0,90273,0,0,.,1998.0,7.001,0,7.0,5.2,34.0,22,0.05
2004-07-12,Domino's Pizza ,DPZ,JP Morgan/Citigroup,14.0,14.0,13.5,-0.03571428571428571,0.0,-0.5,1,,2004.0,25754A201,2004-07-12,Domino's Pizza Inc,DPZ,0,0,90248,0,0,.,1960.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-13,HomeBanc,HMB,JP Morgan/Friedman Billings Ramsey,7.5,7.5,8.15,0.08666666666666671,0.0,0.6500000000000004,1,,2004.0,43738R109,2004-07-13,Homebanc Corp,HMB,0,0,90255,.,0,.,-99.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-14,Phase Forward ,PFWD,Thomas Weisel Partners,7.5,8.75,9.35,0.24666666666666665,1.25,1.85,2,,2004.0,71721R406,2004-07-14,Phase Forward Inc,PFWD,1,0,90290,0,0,.,1997.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-15,Collegiate Funding Services ,CFSI,JP Morgan/Merrill Lynch,16.0,16.0,15.64,-0.02249999999999996,0.0,-0.35999999999999943,2,Missed,2004.0,19458M108,2004-07-15,Collegiate Funding Svcs LLC,CFSI,0,0,90278,0,0,.,1998.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-15,Freescale Semiconductor ,FSL,Goldman Sachs/Citigroup/JP Morgan,13.0,13.0,14.02,0.07846153846153843,0.0,1.0199999999999996,2,,2004.0,35687M107,2004-07-16,Freescale Semiconductor Inc,FSL,0,0,90251,1,0,408399719,1953.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-15,LG. Philips LCD  (7/22/04),LPL,LG Investment & Securities/Morgan Stanley/UBS Investment Bank,15.0,14.4,14.05,-0.06333333333333327,-0.5999999999999996,-0.9499999999999992,1,,2004.0,50186V102,2004-07-15,LG Philips LCD,LPL,0,0,90266,.,0,.,-99.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-15,Xenogen ,XGEN,Thomas Weisel Partners,7.0,8.0,7.5,0.07142857142857142,1.0,0.5,2,,2004.0,98410R108,2004-07-16,Xenogen Corp,XGEN,1,0,90642,0,0,.,1995.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-15,QC Holdings ,QCCO,Ferris Baker Watts/JMP Securities,14.0,14.5,15.2,0.08571428571428566,0.5,1.1999999999999993,2,,2004.0,74729T101,2004-07-15,QC Holdings Inc,QCCO,2,0,90292,0,0,.,1984.0,5.001,0,7.0,5.2,34.0,22,0.05
2004-07-15,Greenfield Online ,SRVY,Lehman Brothers,13.0,16.0,18.7,0.4384615384615384,3.0,5.699999999999998,2,,2004.0,395150105,2004-07-15,Greenfield Online Inc,SRVY,0,0,90294,0,1,.,1994.0,0.0,0,7.0,5.2,34.0,22,0.05
2004-07-19,McCormick & Schmick Holdings ,MSSR,Banc of America,12.0,12.03,12.34,0.028333333333333318,0.029999999999999364,0.33999999999999986,1,,2004.0,579793100,2004-07-20,McCormick&Schmick's SR Inc,MSSR,0,0,90286,0,0,.,1972.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-21,Idenix Pharmaceuticals ,IDIX,Goldman Sachs/Banc of America,14.0,14.08,13.45,-0.03928571428571433,0.08000000000000007,-0.5500000000000007,2,Missed,2004.0,45166R204,2004-07-21,Idenix Pharmaceuticals Inc,IDIX,1,0,90280,0,0,.,1998.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-21,Blackbaud ,BLKB,JP Morgan/Banc of America,8.0,8.35,8.55,0.06875000000000009,0.34999999999999964,0.5500000000000007,2,,2004.0,,,,,,,,,,,,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-21,Dex Media ,DEX,Morgan Stanley/Lehman Brothers/Merrill Lynch,19.0,19.0,19.5,0.02631578947368421,0.0,0.5,2,,2004.0,25212E100,2004-07-21,Dex Media Inc,DEX,0,0,90247,0,0,.,1904.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-21,Kanbay International ,KBAY,UBS Investment Bank,13.0,13.0,15.2,0.16923076923076918,0.0,2.1999999999999997,2,,2004.0,48369P207,2004-07-22,Kanbay International Inc,KBAY,1,0,90281,0,0,.,1989.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-21,NEUROMetrix ,NURO,Punk Ziegel/WR Hambrecht,8.0,8.11,8.05,0.006250000000000089,0.10999999999999943,0.05000000000000071,1,,2004.0,641255104,2004-07-22,Neurometrix Inc,NURO,1,0,90288,0,0,.,1996.0,0.0,0,7.0,5.2,34.0,22,0.05
2004-07-22,Auxilium Pharmaceuticals ,AUXL,Deutsche Bank,7.5,7.6,7.2,-0.039999999999999966,0.09999999999999963,-0.2999999999999998,1,,2004.0,05334D107,2004-07-23,Auxilium Pharmaceuticals Inc,AUXL,1,0,90275,0,0,.,1999.0,0.0,0,7.0,5.2,34.0,22,0.05
2004-07-22,Lumera ,LMRA,Paulson Investment,6.95,7.03,6.01,-0.13525179856115113,0.08000000000000007,-0.9400000000000004,1,,2004.0,55024R106,2004-07-22,Lumera Corp,LMRA,1,0,90283,0,0,.,2000.0,3.0010000000000003,0,7.0,5.2,34.0,22,0.05
2004-07-22,Top Tankers ,TOPT,Cantor Fitzgerald,11.0,11.0,10.6,-0.0363636363636364,0.0,-0.4000000000000004,1,,2004.0,Y8897Y107,2004-07-23,Top Tankers Inc,TOPT,0,0,90298,0,0,.,2000.0,6.001,0,7.0,5.2,34.0,22,0.05
2004-07-22,Bucyrus International ,BUCY,Goldman Sachs,18.0,20.15,22.5,0.25,2.1499999999999986,4.5,2,,2004.0,118759109,2004-07-22,Bucyrus International Inc,BUCY,0,0,90277,1,0,21612077,1880.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-27,Gramercy Capital ,GKK,Wachovia/Merrill Lynch,15.0,15.0,15.0,0.0,0.0,0.0,1,,2004.0,384871109,2004-07-27,Gramercy Capital Corporation,GKK,0,0,90252,.,0,.,-99.0,0.0,0,7.0,5.2,34.0,22,0.05
2004-07-27,MannKind ,MNKD,UBS Investment Bank,14.0,15.49,14.08,0.00571428571428572,1.4900000000000002,0.08000000000000007,2,,2004.0,56400P102,2004-07-28,MannKind Corp,MNKD,1,0,90285,0,0,.,1991.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-28,Volterra Semiconductor ,VLTR,Goldman Sachs,8.0,8.1,8.25,0.03125,0.09999999999999963,0.25,1,,2004.0,928708106,2004-07-28,Volterra Semiconductor Corp,VLTR,1,0,90299,0,0,.,1996.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-07-29,MortgageIT Holdings ,MHL,UBS Investment Bank/Merrill Lynch,12.0,12.0,12.0,0.0,0.0,0.0,1,,2004.0,61915Q108,2004-07-29,MortgageIT Holdings Inc,MHL,1,0,90268,.,0,.,-99.0,8.001,1,7.0,5.2,34.0,22,0.05
2004-07-29,EnerSys ,ENS,Morgan Stanley/Lehman Brothers,12.5,12.5,12.5,0.0,0.0,0.0,1,,2004.0,29275Y102,2004-07-29,EnerSys Inc,ENS,0,0,90249,0,0,.,1914.0,9.001,1,7.0,5.2,34.0,22,0.05
2004-08-04,Rightnow Technologies ,RNOW,Morgan Stanley/Thomas Weisel,7.0,7.02,7.0,0.0,0.01999999999999957,0.0,1,,2004.0,76657R106,2004-08-05,RightNow Technologies Inc,RNOW,1,0,90323,0,1,.,1995.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-04,New River Pharmaceuticals ,NRPH,WR Hambrecht,8.0,8.01,7.5,-0.0625,0.009999999999999787,-0.5,1,,2004.0,648468205,2004-08-05,New River Pharmaceuticals Inc,NRPH,0,0,90321,0,0,.,1996.0,0.0,0,8.0,0.5,22.0,11,0.1
2004-08-04,Commercial Vehicle Group ,CVGI,Credit Suisse First Boston,13.0,13.05,13.1,0.007692307692307666,0.05000000000000071,0.09999999999999963,1,,2004.0,202608105,2004-08-04,Commercial Vehicle Group Inc,CVGI,0,0,90314,0,0,.,1997.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-05,Syneron Medical Ltd. ,ELOS,Citigroup,12.0,12.02,10.75,-0.10416666666666667,0.01999999999999957,-1.25,1,,2004.0,M87245102,2004-08-05,Syneron Medical Ltd,ELOS,1,0,90316,0,0,.,2000.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-05,NAVTEQ ,NVT,Credit Suisse First Boston/Merrill Lynch,22.0,25.05,25.3,0.15000000000000002,3.0500000000000007,3.3000000000000007,3,,2004.0,63936L100,2004-08-06,Navteq Corp,NVT,0,0,90309,0,0,.,1985.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-05,BioMed Realty Trust,BMR,Raymond James,15.0,16.0,15.9,0.060000000000000026,1.0,0.9000000000000004,1,,2004.0,09063H107,2004-08-05,BioMed Realty Trust Inc,BMR,0,0,90301,.,0,.,-99.0,7.001,0,8.0,0.5,22.0,11,0.1
2004-08-18,Google ,GOOG,Morgan Stanley/Credit Suisse First Boston,85.0,100.01,100.335,0.18041176470588227,15.010000000000005,15.334999999999996,N/C,,2004.0,38259P508,2004-08-19,Google Inc,GOOG,1,0,90319,1,1,274149269,1998.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-09,WPT Enterprises ,WPTE,Feltl and Company,8.0,9.15,6.86,-0.14249999999999996,1.1500000000000004,-1.1399999999999997,1,,2004.0,98211W108,2004-08-09,WPT Enterprises Inc,WPTE,0,0,90327,0,0,.,2002.0,0.0,0,8.0,0.5,22.0,11,0.1
2004-08-10,Placer Sierra Bancshares ,PLSB,Friedman Billings Ramsey,20.0,20.4,19.5,-0.025,0.3999999999999986,-0.5,3,Missed,2004.0,726079106,2004-08-10,"Placer Sierra Bancshares,CA",PLSB,0,0,90322,0,0,.,2001.0,5.001,0,8.0,0.5,22.0,11,0.1
2004-08-10,Kite Realty Group Trust ,KRG,Lehman Brothers/Wachovia,13.0,13.0,13.0,0.0,0.0,0.0,1,,2004.0,49803T102,2004-08-10,Kite Realty Group Trust,KRG,0,0,90307,.,0,.,-99.0,0.0,0,8.0,0.5,22.0,11,0.1
2004-08-10,Westlake Chemical ,WLK,Credit Suisse First Boston/JP Morgan/Deutsche Bank,14.5,14.5,14.65,0.01034482758620692,0.0,0.15000000000000036,1,,2004.0,960413102,2004-08-10,Westlake Chemical Corp,WLK,0,0,90312,0,0,.,1986.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-11,Extra Space Storage ,EXR,UBS Investment Bank/Merrill Lynch,12.5,12.76,12.5,0.0,0.2599999999999998,0.0,1,,2004.0,30225T102,2004-08-11,Extra Space Storage Inc,EXR,0,0,90305,0,0,.,-99.0,8.001,1,8.0,0.5,22.0,11,0.1
2004-08-11,American Campus Communities (ACC),ACC,Citigroup/Deutsche Bank,17.5,17.5,17.5,0.0,0.0,0.0,1,,2004.0,024835100,2004-08-11,American Campus Comm Inc,ACC,0,0,90300,.,0,.,-99.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-11,Archipelago Holdings ,AX,Goldman Sachs/JP Morgan,11.5,11.5,12.3,0.0695652173913044,0.0,0.8000000000000007,1,,2004.0,03957A104,2004-08-12,Archipelago Holdings Inc,AX,2,.,91143,0,1,.,1996.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-11,Stereotaxis ,STXS,Goldman Sachs/Bear Stearns,8.0,8.0,7.82,-0.02249999999999996,0.0,-0.17999999999999972,1,,2004.0,85916J102,2004-08-11,Stereotaxis Inc,STXS,1,0,90325,0,0,.,1990.0,9.001,1,8.0,0.5,22.0,11,0.1
2004-08-11,EuroBancshares ,EUBK,"Keefe, Bruyette & Woods/UBS Investment Bank",14.0,14.75,15.9,0.13571428571428573,0.75,1.9000000000000004,2,,2004.0,298716101,2004-08-11,Eurobancshares Inc,EUBK,0,0,90318,0,0,.,1979.0,8.001,1,8.0,0.5,22.0,11,0.1
2004-08-12,Cohen & Steers ,CNS,Merrill Lynch,13.0,13.11,13.0,0.0,0.10999999999999943,0.0,2,Missed,2004.0,19247A100,2004-08-12,Cohen & Steers Inc,CNS,0,0,90303,0,0,.,1986.0,0.0,0,8.0,0.5,22.0,11,0.1
2004-08-26,eCOST.com ,ECST,William Blair,5.8,6.4,5.999,0.03431034482758618,0.6000000000000005,0.19899999999999984,1,,2004.0,27922W107,2004-08-27,Ecost Com Inc,ECST,0,0,90315,0,1,.,1999.0,7.001,0,8.0,0.5,22.0,11,0.1
2004-09-14,StoneMor Partners L.P. ,STON,Lehman Brothers,20.5,22.4,21.6,0.05365853658536592,1.8999999999999984,1.1000000000000014,2,,2004.0,86183Q100,2004-09-14,Stonemor Partners LP,STON,0,0,90366,1,0,8652616,1999.0,0.0,0,9.0,12.8,20.0,10,0.22
2004-09-20,Nephros ,NEP,The Shemano Group/National Securities,6.0,6.0,5.85,-0.02500000000000006,0.0,-0.15000000000000036,1,,2004.0,640671103,2004-09-20,Nephros Inc,NEP,1,0,90341,0,0,.,1997.0,4.001,0,9.0,12.8,20.0,10,0.22
2004-09-22,Educate ,EEEE,Goldman Sachs/Merrill Lynch,12.2,12.2,11.99,-0.017213114754098285,0.0,-0.20999999999999908,2,Missed,2004.0,28138P100,2004-09-22,Educate Inc,EEEE,0,0,90357,0,0,.,1979.0,9.001,1,9.0,12.8,20.0,10,0.22
2004-09-22,Beacon Roofing Supply ,BECN,JP Morgan/William Blair,13.0,14.51,15.99,0.23,1.5099999999999998,2.99,1,Missed,2004.0,073685109,2004-09-22,Beacon Roofing Supply Inc,BECN,0,0,90353,0,0,.,1928.0,9.001,1,9.0,12.8,20.0,10,0.22
2004-09-22,ValleyBancorp ,VLLY,Sandler O'Niell & Partners,18.0,23.5,21.03,0.1683333333333334,5.5,3.030000000000001,3,,2004.0,91929R107,2004-09-23,Valley Bancorp,VLLY,0,0,90368,0,0,.,1998.0,8.001,1,9.0,12.8,20.0,10,0.22
2004-09-23,Cogent Systems ,COGT,Morgan Stanley/JP Morgan,12.0,16.02,17.98,0.4983333333333334,4.02,5.98,3,,2004.0,19239Y108,2004-09-23,Cogent Inc,COGT,0,0,90356,0,0,.,1990.0,9.001,1,9.0,12.8,20.0,10,0.22
2004-09-27,WebSideStory ,WSSI,Friedman Billings Ramsey/RBC Capital Markets,8.5,9.3,9.04,0.06352941176470578,0.8000000000000007,0.5399999999999991,1,,2004.0,947685103,2004-09-27,WebSideStory Inc,WSSI,1,0,90370,0,0,.,1996.0,7.001,0,9.0,12.8,20.0,10,0.22
2004-09-28,CPFL Energia ,CPL,Merrill Lynch/Pactual Capital,18.0,18.0,18.0,0.0,0.0,0.0,2,Missed,2004.0,P3179C105,2004-09-28,CPFL Energia SA,CPL,1,0,90338,.,0,.,1912.0,7.001,0,9.0,12.8,20.0,10,0.22
2004-09-28,JAMDAT Mobile ,JMDT,Lehman Brothers/Merrill Lynch,16.0,23.0,22.51,0.4068750000000001,7.0,6.5100000000000025,3,,2004.0,47023T100,2004-09-28,JAMDAT Mobile Inc,JMDT,1,0,90360,0,0,.,2000.0,0.0,0,9.0,12.8,20.0,10,0.22
2004-09-28,51job ,JOBS,Morgan Stanley,14.0,18.98,21.15,0.5107142857142856,4.98,7.149999999999999,2,,2004.0,316827104,2004-09-28,51Job.Inc,JOBS,1,0,90361,1,1,54381479,1998.0,9.001,1,9.0,12.8,20.0,10,0.22
2004-09-29,Primus Guaranty ,PRS,Lehman Brothers/Morgan Stanley,13.5,13.5,13.5,0.0,0.0,0.0,3,Missed,2004.0,G72457107,2004-09-29,Primus Guaranty Ltd,PRS,0,0,90351,0,0,.,2002.0,9.001,1,9.0,12.8,20.0,10,0.22
2004-09-29,Ness Technologies ,NSTC,Lehman Brothers/Merrill Lynch,12.0,12.01,12.85,0.0708333333333333,0.009999999999999787,0.8499999999999996,1,,2004.0,64104X108,2004-09-29,Ness Technologies Inc,NSTC,1,0,90363,0,0,.,1984.0,0.0,0,9.0,12.8,20.0,10,0.22
2004-09-29,CallWave ,CALL,Deutsche Bank,10.0,11.0,9.55,-0.04499999999999993,1.0,-0.4499999999999993,2,,2004.0,13126N101,2004-09-29,Callwave Inc,CALL,1,0,90355,0,0,.,1998.0,0.0,0,9.0,12.8,20.0,10,0.22
2004-09-30,PeopleSupport ,PSPT,SG Cowen,7.0,7.07,6.5,-0.07142857142857142,0.07000000000000027,-0.5,1,,2004.0,712714302,2004-09-30,PeopleSupport Inc,PSPT,1,0,90418,0,0,.,1998.0,0.0,0,9.0,12.8,20.0,10,0.22
2004-09-30,Eagle Hospitality Properties Trust ,EHP,A.G. Edwards/Wachovia,9.75,10.0,10.25,0.05128205128205128,0.25,0.5,1,,2004.0,26959T102,2004-10-01,Eagle Hosp Prop Trust Inc,EHP,0,0,90375,.,0,.,-99.0,3.0010000000000003,0,9.0,12.8,20.0,10,0.22
2004-10-04,Texas Roadhouse ,TXRH,Banc of America/Wachovia Securities,17.5,21.5,22.46,0.2834285714285715,4.0,4.960000000000001,2,,2004.0,882681109,2004-10-04,Texas Roadhouse Inc,TXRH,0,0,90427,1,0,32885557,1993.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-04,Theravance ,THRX,Merrill Lynch/Lehman Brothers,16.0,19.0,18.11,0.13187499999999994,3.0,2.1099999999999994,2,,2004.0,88338T104,2004-10-05,Theravance Inc,THRX,1,0,90423,1,0,51953907,1996.0,0.0,0,10.0,14.9,40.0,21,0.6
2004-10-06,Gold Kist Holdings ,GKIS,Merrill Lynch,11.0,11.25,11.4,0.0363636363636364,0.25,0.4000000000000004,1,,2004.0,380614107,2004-10-06,Gold Kist Holdings Inc,GKIS,0,0,90408,0,0,.,1935.0,0.0,0,10.0,14.9,40.0,21,0.6
2004-10-06,Thomas Properties Group ,TPGI,Freidman Billing Ramsey/UBS Investment Bank,12.0,12.02,12.06,0.005000000000000043,0.01999999999999957,0.0600000000000005,1,,2004.0,884453101,2004-10-06,Thomas Properties Group Inc,TPGI,0,0,90425,1,0,31009147,1996.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-06,IntraLase ,ILSE,Banc of America,13.0,15.75,16.25,0.25,2.75,3.25,2,,2004.0,461169104,2004-10-06,IntraLase Corp,ILSE,1,0,90410,0,0,.,1997.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-06,New York & Company ,NWY,Bear Stearns/JP Morgan,17.0,19.0,19.3,0.13529411764705887,2.0,2.3000000000000007,2,,2004.0,649295102,2004-10-06,New York & Co Inc,NWY,0,0,90387,0,0,.,1918.0,9.001,1,10.0,14.9,40.0,21,0.6
2004-10-07,Hutchison Telecommunications International,HTX,Goldman Sacha (Asia),11.67,11.35,11.26,-0.035132819194515864,-0.3200000000000003,-0.41000000000000014,1,,2004.0,44841T107,2004-10-07,Hutchison Telecommun Intl Ltd,HTX,0,0,90382,.,0,.,1828.0,9.001,1,10.0,14.9,40.0,21,0.6
2004-10-07,B&G Foods Holdings,BGF,RBC Capital Markets/Credit Suisse First Boston/Merrill Lynch,15.0,15.05,15.0,0.0,0.05000000000000071,0.0,1,,2004.0,05508R205,2004-10-07,B&G Foods Holdings Corp,BGF,0,0,91977,0,0,.,1996.0,9.001,1,10.0,14.9,40.0,21,0.6
2004-10-12,Gurunet ,GRU,Maxium CapitalEarlybird Capital,5.0,5.0,5.09,0.017999999999999967,0.0,0.08999999999999986,1,,2004.0,403307101,2004-10-13,Gurunet Corp,GRU,1,0,90381,0,1,.,1998.0,0.0,0,10.0,14.9,40.0,21,0.6
2004-10-12,Huron Consulting Group ,HURN,UBS Investment Bank/Deutsche Bank,15.5,18.5,18.9,0.2193548387096773,3.0,3.3999999999999986,2,,2004.0,447462102,2004-10-12,Huron Consulting Group Inc,HURN,0,0,90409,0,0,.,2002.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-14,CoTherix ,CTRX,CIBC World Markets/Piper Jaffray,6.0,6.01,6.0,0.0,0.009999999999999787,0.0,1,,2004.0,22163T103,2004-10-15,CoTherix Inc,CTRX,1,0,90405,0,0,.,2000.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-14,China Finance Online ,JRJC,JP Morgan,13.0,15.5,11.7,-0.10000000000000006,2.5,-1.3000000000000007,3,,2004.0,169379104,2004-10-15,China Finance Online Co Ltd,JRJC,1,0,90412,1,1,6200000,2001.0,9.001,1,10.0,14.9,40.0,21,0.6
2004-10-18,Interchange ,INCX,Roth Capital Partners,8.0,8.3,7.65,-0.04374999999999996,0.3000000000000007,-0.34999999999999964,1,,2004.0,45845K109,2004-10-18,Interchange Corp,INCX,0,0,90411,0,1,.,1999.0,4.001,0,10.0,14.9,40.0,21,0.6
2004-10-19,VNUS Medical Technologies,VNUS,Banc of America/Piper Jaffray,15.0,15.5,15.04,0.0026666666666666093,0.5,0.03999999999999915,2,,2004.0,928566108,2004-10-20,VNUS Medical Technologies Inc,VNUS,1,0,90428,0,0,.,1995.0,8.001,1,10.0,14.9,40.0,21,0.6
2004-10-19,Celebrate Express ,BDAY,SG Cowen,15.4,16.25,16.7,0.08441558441558435,0.8499999999999996,1.299999999999999,2,,2004.0,15100A104,2004-10-19,Celebrate Express Inc,BDAY,2,0,90402,0,0,.,1994.0,0.0,0,10.0,14.9,40.0,21,0.6
2004-10-20,Sunstone Hotel Investors ,SHO,Citigroup/Merrill Lynch/Morgan Stanley,17.0,17.0,17.0,0.0,0.0,0.0,1,,2004.0,867892101,2004-10-20,Sunstone Hotel Investors Inc,SHO,0,0,90394,0,0,.,1995.0,9.001,1,10.0,14.9,40.0,21,0.6
