Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st_Day_Return,change_open,change_close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above,ASVI,mean_SVI,week_-9,week_-8,week_-7,week_-6,week_-5,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9
2013-08-01,Sprouts Farmers Markets,SFM,"Goldman, Sachs/ Credit Suisse/ BofA Merrill Lynch",18.0,35.0,40.11,1.2283333333333333,17.0,22.11,3,,2013.0,85208M102,2013-07-31,Sprouts Farmers Market LLC,SFM,0,0,14102,0,0,.,2002.0,9.001,1,8.0,20.7,16.0,12,0.5,-0.01242251691213836,44.875,39.0,78.0,59.0,40.0,40.0,20.0,41.0,41.0,40.0,100.0,80.0,20.0,20.0,39.0,0.0,37.0,19.0,19.0,19.0
2013-08-02,Athlon Energy,ATHL,Citigroup,20.0,26.0,27.56,0.378,6.0,7.559999999999999,2,,2013.0,047477104,2013-08-01,Athlon Energy Inc,ATHL,0,0,14062,0,0,.,2010.0,9.001,1,8.0,20.7,16.0,12,0.5,0.9808285585678128,12.5,7.0,20.0,17.0,3.0,7.0,4.0,14.0,11.0,24.0,100.0,52.0,14.0,10.0,10.0,16.0,10.0,10.0,36.0,16.0
2013-08-02,Control4 Corporation,CTRL,BofA Merrill Lynch/ Raymond James,16.0,18.7,20.5,0.28125,2.6999999999999997,4.5,2,,2013.0,21240D107,2013-08-01,Control4 Corp,CTRL,1,0,14095,0,0,.,2003.0,7.501,0,8.0,20.7,16.0,12,0.5,0.0,3.5,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,29.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0
2013-08-02,Marrone Bio Innovations,MBII,Jefferies/ Piper Jaffray,12.0,13.09,13.75,0.14583333333333334,1.09,1.75,1,,2013.0,57165B106,2013-08-01,Marrone Bio Innovations Inc,MBII,1,0,14099,0,0,.,2006.0,8.001,1,8.0,20.7,16.0,12,0.5,1.1842673946955649,31.25,32.0,16.0,16.0,8.0,8.0,51.0,25.0,59.0,67.0,58.0,50.0,17.0,17.0,24.0,16.0,15.0,39.0,16.0,39.0
2013-08-07,YuMe,YUME,Citigroup/ Deutsche Bank Securities,9.0,9.0,9.0,0.0,0.0,0.0,1,,2013.0,98872B104,2013-08-06,YuMe Inc,YUME,1,0,14087,0,0,.,2004.0,9.001,1,8.0,20.7,16.0,12,0.5,0.005509655203842279,91.875,89.0,84.0,89.0,100.0,92.0,95.0,86.0,98.0,91.0,94.0,91.0,85.0,78.0,83.0,83.0,85.0,83.0,79.0,82.0
2013-08-08,Fox Factory Holding,FOXF,Baird/ William Blair/ Piper Jaffray,15.0,18.22,18.61,0.24066666666666664,3.219999999999999,3.61,3,,2013.0,35138V102,2013-08-07,Fox Factory Holding Corp,FOXF,0,0,14097,0,0,.,1978.0,7.001,0,8.0,20.7,16.0,12,0.5,0.0,4.25,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0
2013-08-09,Cvent,CVT,"Morgan Stanley/ Goldman, Sachs",21.0,38.0,32.92,0.5676190476190477,17.0,11.920000000000002,3,,2013.0,23247G109,2013-08-08,Cvent Inc,CVT,1,0,14063,0,0,.,1999.0,9.001,1,8.0,20.7,16.0,12,0.5,0.17589063544629946,54.0,49.0,46.0,53.0,52.0,44.0,71.0,52.0,52.0,62.0,100.0,81.0,61.0,58.0,50.0,57.0,73.0,55.0,47.0,54.0
2013-08-09,Franks International N.V.,FI,Barclays/ Credit Suisse/ Simmons & Company,22.0,27.25,26.35,0.1977272727272728,5.25,4.350000000000001,3,,2013.0,N33462107,2013-08-08,Frank's International NV,FI,0,0,14089,0,0,.,1938.0,8.001,1,8.0,20.7,16.0,12,0.5,,,,,,,,,,,,,,,,,,,,,
2013-08-09,"QEP Midstream Partners, LP",QEPM,"Wells Fargo Securities/ Morgan Stanley/ Citigroup/ Deutsche Bank Securities/ J.P. Morgan/ Goldman, Sachs",21.0,23.37,22.25,0.05952380952380953,2.370000000000001,1.25,1,Missed,2013.0,74735R115,2013-08-08,QEP Midstream Partners LP,QEPM,0,0,14077,1,0,56410000,,9.001,1,8.0,20.7,16.0,12,0.5,16.118095750958314,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,Quinpario Acquisition,QPACU,C&Co/PrinceRidge,10.0,10.0,10.04,0.003999999999999915,0.0,0.03999999999999915,1,,2013.0,,,,,,,,,,,,5.001,0,8.0,20.7,16.0,12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0
2013-08-09,Stock Building Supply Holdings,STCK,"Goldman, Sachs/ Barclays/ Citigroup",14.0,14.76,14.43,0.030714285714285694,0.7599999999999998,0.4299999999999997,1,,2013.0,86101X104,2013-08-08,Stock Building Supply Holdings,STCK,0,0,14106,0,0,.,1922.0,9.001,1,8.0,20.7,16.0,12,0.5,,,,,,,,,,,,,,,,,,,,,
2013-08-09,"World Point Terminals, LP",WPT,BofA Merrill Lynch,20.0,19.5,19.56,-0.02200000000000006,-0.5,-0.4400000000000013,1,,2013.0,98159G107,2013-08-08,World Point Terminals LP,WPT,0,0,14086,1,0,0,,0.0,0,8.0,20.7,16.0,12,0.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,China Commercial Credit,CCCR,Burnham Securities,6.5,6.0,6.39,-0.016923076923076968,-0.5,-0.11000000000000032,1,,2013.0,16891K103,2013-08-13,China Coml Credit Inc,CCCR,0,0,14093,0,0,.,2011.0,3.0010000000000003,0,8.0,20.7,16.0,12,0.5,0.6931467805601854,18.5,12.0,24.0,49.0,0.0,0.0,13.0,37.0,0.0,25.0,100.0,37.0,48.0,0.0,11.0,23.0,35.0,11.0,35.0,12.0
2013-08-13,Independence Realty Trust,IRT,Ladenburg Thalmann/ Compass Point/ JMP Securities,8.5,8.09,8.45,-0.005882352941176554,-0.41000000000000014,-0.05000000000000071,1,,2013.0,,2013-08-13,Independence Realty Trust,IRT,0,0,14071,0,0,.,2012.0,0.0,0,8.0,20.7,16.0,12,0.5,15.096444681204078,18.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.0,36.0,35.0,0.0,0.0,33.0,66.0,100.0,33.0,33.0,0.0
2013-08-14,Envision Healthcare Holdings,EVH,"Goldman, Sachs/ Barclays/ BofA Merrill Lynch/ Citigroup",23.0,25.25,25.15,0.09347826086956516,2.25,2.1499999999999986,3,,2013.0,,,,,,,,,,,,9.001,1,8.0,20.7,16.0,12,0.5,0.6931463472276538,7.625,24.0,12.0,0.0,0.0,0.0,0.0,12.0,25.0,12.0,100.0,12.0,24.0,12.0,23.0,0.0,23.0,0.0,0.0,0.0
2013-08-15,Third Point Reinsurance,TPRE,J.P. Morgan/ Credit Suisse/ Morgan Stanley/ BofA Merrill Lynch/ Citigroup,12.5,12.25,13.06,0.044800000000000034,-0.25,0.5600000000000005,1,,2013.0,G8827U100,2013-08-14,Third Point Reinsurance Ltd,TPRE,0,0,14088,0,0,.,2011.0,9.001,1,8.0,20.7,16.0,12,0.5,1.8262447621597104,22.25,19.0,20.0,0.0,0.0,0.0,60.0,39.0,0.0,59.0,100.0,59.0,19.0,37.0,37.0,18.0,0.0,55.0,18.0,18.0
2013-09-13,OCI Resources LP,OCIR,"Citigroup/ Goldman, Sachs",19.0,18.25,18.0,-0.05263157894736842,-0.75,-1.0,2,Missed,2013.0,67081B106,2013-09-13,OCI Resources LP,OCIR,0,0,14134,1,0,19949000,1963.0,9.001,1,9.0,30.1,24.0,18,0.5,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,100.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,39.0
2013-09-17,ROI Acquisition Corp. II,ROIQU,Deutsche Bank Securities,10.0,10.0,10.0,0.0,0.0,0.0,1,,2013.0,74966G200,2013-09-16,ROI Acquisition Corp II,ROIQU,0,0,14324,1,0,15625000,,8.501,1,9.0,30.1,24.0,18,0.5,,,,,,,,,,,,,,,,,,,,,
2013-09-18,Benefitfocus,BNFY,"Goldman, Sachs/ Deutsche Bank Securities/ Jefferies",26.5,42.27,53.55,1.020754716981132,15.770000000000005,27.05,3,,2013.0,,,,,,,,,,,,9.001,1,9.0,30.1,24.0,18,0.5,0.34627613579271666,32.125,30.0,34.0,22.0,34.0,50.0,22.0,26.0,28.0,41.0,100.0,19.0,35.0,15.0,31.0,33.0,37.0,30.0,43.0,30.0
2013-09-18,Five Prime Therapeutics,FPRX,Jefferies/ BMO Capital Markets/ Wells Fargo Securities,13.0,16.0,13.08,0.006153846153846159,3.0,0.08000000000000007,3,,2013.0,33830X104,2013-09-18,Five Prime Therapeutics Inc,FPRX,1,0,14161,0,0,.,2001.0,8.001,1,9.0,30.1,24.0,18,0.5,1.714797972536521,28.75,0.0,22.0,22.0,22.0,22.0,14.0,14.0,14.0,100.0,87.0,7.0,13.0,0.0,7.0,0.0,0.0,13.0,20.0,13.0
2013-09-18,Volaris Aviation Holding,VLRS,Deutsche Bank Securities/ Morgan Stanley / UBS Investment Bank,12.0,12.76,14.01,0.16749999999999998,0.7599999999999998,2.01,1,Missed,2013.0,21240E105,2013-09-17,Volaris Aviation Holding,VLRS,0,0,14132,1,0,1011876690,2005.0,8.501,1,9.0,30.1,24.0,18,0.5,,,,,,,,,,,,,,,,,,,,,
2013-09-19,Acceleron Pharma,XLRN,Citigroup/ Leerink Swann,15.0,18.86,19.99,0.33266666666666656,3.86,4.989999999999998,3,,2013.0,00434H108,2013-09-18,Acceleron Pharma Inc,XLRN,1,0,14176,0,0,.,2003.0,9.001,1,9.0,30.1,24.0,18,0.5,0.3856622925767837,15.25,27.0,0.0,0.0,27.0,27.0,9.0,17.0,17.0,25.0,100.0,25.0,58.0,17.0,8.0,8.0,17.0,0.0,33.0,0.0
2013-09-20,BIND Therapeutics,BIND,Credit Suisse/ Cowen and Company,15.0,15.0,14.09,-0.060666666666666674,0.0,-0.91,2,Missed,2013.0,05548N107,2013-09-19,Bind Therapeutics Inc,BIND,1,0,14148,0,0,.,2006.0,7.001,0,9.0,30.1,24.0,18,0.5,0.6539262827913332,32.25,18.0,0.0,24.0,36.0,73.0,30.0,17.0,28.0,50.0,100.0,67.0,33.0,28.0,22.0,27.0,44.0,38.0,43.0,16.0
2013-09-20,ClubCorp Holdings,MYCC,"Goldman, Sachs/ Jefferies/ Citigroup",14.0,15.25,14.5,0.03571428571428571,1.25,0.5,1,,2013.0,18948M108,2013-09-19,ClubCorp Holdings Inc,MYCC,0,0,14131,0,0,.,1957.0,9.001,1,9.0,30.1,24.0,18,0.5,16.108045416114916,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,100.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2013-09-20,FireEye,FEYE,"Morgan Stanley, Goldman, Sachs/ J.P. Morgan/ Barclays/",20.0,40.3,36.0,0.8,20.3,16.0,3,,2013.0,31816Q101,2013-09-19,FireEye Inc,FEYE,1,0,14159,0,1,.,2004.0,9.001,1,9.0,30.1,24.0,18,0.5,0.2388918408220504,32.75,28.0,31.0,32.0,39.0,32.0,28.0,35.0,25.0,40.0,100.0,89.0,53.0,34.0,37.0,30.0,26.0,38.0,37.0,36.0
2013-09-20,Rocket Fuel,FUEL,Credit Suisse/ Citigroup,29.0,59.95,56.1,0.9344827586206896,30.950000000000006,27.1,3,,2013.0,773111109,2013-09-19,Rocket Fuel Inc,FUEL,1,0,14164,0,1,.,2008.0,9.001,1,9.0,30.1,24.0,18,0.5,0.16705404969813875,43.625,45.0,42.0,44.0,32.0,44.0,47.0,42.0,46.0,52.0,100.0,79.0,55.0,47.0,53.0,52.0,54.0,67.0,61.0,49.0
2013-09-25,Capitala Finance,CPTA,Deutsche Bank Securities/ UBS Investment Bank/ Barclays,20.0,19.15,18.8,-0.05999999999999996,-0.8500000000000014,-1.1999999999999993,1,,2013.0,14054R106,2013-09-25,Capitala Finance,CPTA,0,0,14151,0,0,.,2013.0,8.501,1,9.0,30.1,24.0,18,0.5,15.607270193858984,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,100.0,40.0,60.0,40.0,39.0,20.0,0.0,39.0,0.0,19.0
2013-09-25,Evoke Pharma,EVOK,Aegis Capital Corp.,12.0,11.15,11.74,-0.02166666666666665,-0.8499999999999996,-0.2599999999999998,1,,2013.0,30049G104,2013-09-25,Evoke Pharma,EVOK,1,0,14158,0,0,.,2007.0,3.0010000000000003,0,9.0,30.1,24.0,18,0.5,-13.652992804936394,10.625,0.0,0.0,18.0,0.0,0.0,17.0,17.0,33.0,0.0,100.0,99.0,17.0,17.0,0.0,16.0,16.0,32.0,47.0,16.0
2013-09-25,Foundation Medicine,FMI,"Goldman, Sachs/ J.P. Morgan",18.0,31.5,35.35,0.9638888888888891,13.5,17.35,3,,2013.0,350465100,2013-09-25,Foundation Medicine,FMI,1,0,14160,0,0,.,2009.0,9.001,1,9.0,30.1,24.0,18,0.5,0.14493399996625864,54.625,43.0,58.0,47.0,61.0,54.0,44.0,55.0,55.0,63.0,100.0,79.0,78.0,45.0,51.0,53.0,50.0,50.0,42.0,43.0
2013-09-25,Ophthotech,OPHT,Morgan Stanley/ J.P. Morgan,22.0,23.06,26.3,0.1954545454545455,1.0599999999999987,4.300000000000002,3,,2013.0,683745103,2013-09-25,Ophthotech,OPHT,1,0,14167,0,0,.,2007.0,9.001,1,9.0,30.1,24.0,18,0.5,0.8266780374705491,11.375,4.0,13.0,0.0,9.0,21.0,12.0,12.0,0.0,24.0,100.0,36.0,24.0,12.0,35.0,12.0,19.0,16.0,15.0,8.0
2013-09-26,Applied Optoelectronics,AAOI,Raymond James/ Piper Jaffray,10.0,10.0,9.96,-0.003999999999999915,0.0,-0.03999999999999915,1,,2013.0,03823U102,2013-09-26,Applied Optoelectronics,AAOI,1,0,14145,0,0,.,1997.0,7.501,0,9.0,30.1,24.0,18,0.5,1.4904342424578323,28.75,0.0,0.0,28.0,43.0,14.0,27.0,27.0,0.0,91.0,53.0,78.0,26.0,53.0,52.0,26.0,25.0,26.0,12.0,26.0
2013-09-26,Covisint,COVS,Credit Suisse/ Pacific Crest Securities,10.0,12.6,12.31,0.23100000000000004,2.6,2.3100000000000005,2,,2013.0,22357R103,2013-09-26,Covisint,COVS,0,0,14150,0,0,.,2008.0,7.001,0,9.0,30.1,24.0,18,0.5,-0.05884049136492564,71.375,76.0,68.0,86.0,56.0,71.0,86.0,69.0,69.0,66.0,82.0,60.0,62.0,77.0,91.0,61.0,59.0,62.0,66.0,67.0
2013-09-26,Montage Technology Group,MONT,Deutsche Bank Securities/ Barclays/ Stifel,10.0,10.0,12.8,0.2800000000000001,0.0,2.8000000000000007,1,,2013.0,G6209T105,2013-09-26,Montage Technology Group Ltd,MONT,1,0,14165,0,0,.,2004.0,8.501,1,9.0,30.1,24.0,18,0.5,0.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,28.0,0.0,100.0,0.0,14.0,29.0,14.0,0.0,0.0,0.0,0.0,14.0
2013-09-26,Premier,PINC,J.P. Morgan/ BofA Merrill Lynch/ Wells Fargo Securities,27.0,31.0,30.65,0.13518518518518513,4.0,3.649999999999999,3,,2013.0,74051N102,2013-09-27,Premier Inc,PINC,0,0,14169,1,0,140759790,1969.0,9.001,1,9.0,30.1,24.0,18,0.5,0.09745532152754333,69.0,45.0,51.0,51.0,87.0,89.0,77.0,67.0,60.0,70.0,73.0,72.0,58.0,56.0,66.0,70.0,63.0,57.0,51.0,65.0
2013-09-27,Enzymotec,ENZY,BofA Merrill Lynch/ Jefferies,14.0,14.25,18.16,0.29714285714285715,0.25,4.16,1,,2013.0,M4059L101,2013-09-27,Enzymotec Ltd,ENZY,2,0,14157,0,0,.,1998.0,8.001,1,9.0,30.1,24.0,18,0.5,1.0147305848598729,33.5,49.0,0.0,24.0,12.0,24.0,48.0,46.0,34.0,80.0,80.0,57.0,57.0,23.0,56.0,23.0,55.0,100.0,65.0,33.0
2013-09-27,Pattern Energy Group,PEGI,BMO Capital Markets/ RBC Capital Markets/ Morgan Stanley,22.0,24.1,23.27,0.05772727272727271,2.1000000000000014,1.2699999999999996,2,,2013.0,70338P100,2013-09-27,Pattern Energy Group,PEGI,0,0,14168,1,0,51083283,2009.0,8.001,1,9.0,30.1,24.0,18,0.5,0.20067059445210145,24.25,24.0,0.0,24.0,12.0,12.0,35.0,11.0,78.0,22.0,91.0,45.0,56.0,45.0,100.0,11.0,44.0,0.0,21.0,22.0
2013-09-27,RingCentral,RNG,"Goldman, Sachs/ J.P. Morgan/ BofA Merrill Lynch",13.0,17.25,18.2,0.4,4.25,5.199999999999998,3,,2013.0,US76680R2,2013-09-27,RingCentral,RNG,1,0,14136,1,1,60748648,1999.0,9.001,1,9.0,30.1,24.0,18,0.5,-0.04502367558117193,78.75,78.0,81.0,85.0,76.0,81.0,82.0,71.0,78.0,76.0,100.0,80.0,78.0,79.0,81.0,96.0,78.0,71.0,77.0,57.0
2013-09-27,Violin Memory,VMEN,J.P. Morgan/ Deutsche Bank Securities/ BofA Merrill Lynch,9.0,7.5,7.02,-0.22000000000000008,-1.5,-1.9800000000000004,1,,2013.0,,,,,,,,,,,,9.001,1,9.0,30.1,24.0,18,0.5,0.7151258602256556,27.75,26.0,18.0,24.0,21.0,15.0,48.0,20.0,30.0,46.0,100.0,35.0,38.0,19.0,23.0,18.0,22.0,21.0,33.0,19.0
2013-10-01,Fate Therapeutics,FATE,Cowen and Company/ BMO Capital Markets,6.0,6.56,6.62,0.10333333333333336,0.5599999999999996,0.6200000000000001,1,,2013.0,31189P102,2013-10-01,Fate Therapeutics,FATE,1,0,14245,0,0,.,2007.0,7.001,0,10.0,24.1,33.0,19,0.56,-0.33986768841498183,33.0,11.0,11.0,40.0,28.0,11.0,48.0,31.0,74.0,21.0,100.0,42.0,26.0,16.0,37.0,36.0,21.0,15.0,10.0,30.0
2013-10-02,Burlington Holdings,BURL,"J.P. Morgan/ Goldman, Sachs/ Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities",17.0,23.05,25.01,0.4711764705882354,6.050000000000002,8.010000000000002,2,,2013.0,122017106,2013-10-02,Burlington Stores Inc,BURL,0,0,14182,0,0,.,1972.0,9.001,1,10.0,24.1,33.0,19,0.56,2.0794408416801518,34.75,0.0,53.0,0.0,0.0,26.0,25.0,74.0,0.0,100.0,25.0,99.0,0.0,74.0,99.0,48.0,49.0,47.0,24.0,71.0
2013-10-02,Empire State Realty Trust,ESRT,"Goldman, Sachs/ BofA Merrill Lynch",13.0,13.05,13.1,0.007692307692307666,0.05000000000000071,0.09999999999999963,1,,2013.0,292104106,2013-10-02,Empire State Realty Trust,ESRT,0,0,14196,0,0,.,1934.0,9.001,1,10.0,24.1,33.0,19,0.56,1.491653154557839,7.75,4.0,4.0,0.0,7.0,3.0,5.0,10.0,13.0,20.0,100.0,33.0,12.0,5.0,7.0,6.0,6.0,3.0,3.0,6.0
2013-10-02,RE/MAX Holdings,RMAX,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,22.0,26.25,27.0,0.2272727272727273,4.25,5.0,3,,2013.0,75524W108,2013-10-02,RE/MAX Holdings,RMAX,0,0,14221,1,0,29342571,1973.0,9.001,1,10.0,24.1,33.0,19,0.56,,,,,,,,,,,,,,,,,,,,,
2013-10-03,Cherry Hill Mortgage Investment,CHMI,Barclays/ Morgan Stanley/ Citigroup/ UBS Investment Bank,20.0,18.5,18.48,-0.07599999999999997,-1.5,-1.5199999999999996,1,,2013.0,164651101,2013-10-04,Cherry Hill Mortgage Inv,CHMI,0,0,14183,0,0,.,2012.0,9.001,1,10.0,24.1,33.0,19,0.56,0.0,2.625,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0
2013-10-03,OCI Partners LP,OCIP,BofA Merrill Lynch/ Barclays/ Citigroup,18.0,17.25,18.8,0.04444444444444448,-0.75,0.8000000000000007,1,,2013.0,67091N108,2013-10-04,OCI Partners LP,OCIP,0,0,14214,0,0,.,2013.0,9.001,1,10.0,24.1,33.0,19,0.56,0.0,14.25,57.0,0.0,58.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,50.0
2013-10-03,Potbelly Corporation,PBPB,"BofA Merrill Lynch/ Goldman, Sachs",14.0,28.75,30.44,1.1742857142857144,14.75,16.44,3,,2013.0,73754Y100,2013-10-04,Potbelly Corp,PBPB,2,0,14258,0,0,.,1977.0,9.001,1,10.0,24.1,33.0,19,0.56,14.731801689838347,7.875,0.0,0.0,14.0,0.0,0.0,0.0,12.0,12.0,25.0,100.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,LDR Holding,LDRH,"Piper Jaffray/ William Blair/ Bryan, Garnier",15.0,18.5,19.35,0.2900000000000001,3.5,4.350000000000001,3,,2013.0,50185U105,2013-10-09,LDR Holding,LDRH,2,0,14256,0,0,.,2000.0,7.001,0,10.0,24.1,33.0,19,0.56,1.3862937611201906,25.5,0.0,0.0,27.0,52.0,25.0,0.0,0.0,50.0,50.0,100.0,0.0,25.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0
2013-10-09,QTS Realty Trust,QTS,"Goldman, Sachs/ Jefferies",21.0,22.4,21.0,0.0,1.3999999999999986,0.0,1,,2013.0,74736A103,2013-10-09,QTS Realty Trust,QTS,0,0,14220,0,0,.,,9.001,1,10.0,24.1,33.0,19,0.56,15.201805169084134,10.125,0.0,0.0,21.0,10.0,0.0,0.0,0.0,10.0,40.0,100.0,0.0,0.0,20.0,0.0,10.0,19.0,10.0,0.0,0.0
2013-10-09,SFX Entertainment,SFXE,UBS Investment Bank/ Jefferies/ Deutsche Bank Securitie,13.0,13.03,11.89,-0.08538461538461534,0.029999999999999364,-1.1099999999999994,3,Missed,2013.0,784178303,2013-10-09,SFX Entertainment,SFXE,0,1,14261,0,0,.,2000.0,8.001,1,10.0,24.1,33.0,19,0.56,1.5040766189989716,14.5,11.0,5.0,3.0,14.0,8.0,9.0,11.0,21.0,45.0,100.0,32.0,36.0,30.0,29.0,15.0,13.0,16.0,37.0,34.0
2013-10-10,Antero Resources,AR,Barclays/ Citigroup/ J.P. Morgan,44.0,54.15,52.01,0.1820454545454545,10.15,8.009999999999998,3,,2013.0,03674X106,2013-10-10,Antero Resources,AR,2,1,14179,0,0,.,2009.0,9.001,1,10.0,24.1,33.0,19,0.56,0.9745593286774832,25.75,8.0,27.0,25.0,18.0,16.0,22.0,31.0,14.0,53.0,100.0,47.0,34.0,22.0,32.0,15.0,21.0,11.0,31.0,17.0
2013-10-10,MacroGenics,MGNX,BofA Merrill Lynch/ Leerink Swann,16.0,24.0,24.99,0.5618749999999999,8.0,8.989999999999998,3,,2013.0,556099109,2013-10-10,MacroGenics,MGNX,1,0,14257,0,0,.,2000.0,7.001,0,10.0,24.1,33.0,19,0.56,0.3677246091852271,16.875,22.0,6.0,19.0,9.0,24.0,18.0,18.0,15.0,26.0,100.0,29.0,23.0,15.0,23.0,14.0,11.0,11.0,31.0,20.0
2013-10-10,Stonegate Mortgage,SGM,BofA Merrill Lynch/ Credit Suisse/ Barclays/ FBR,16.0,17.18,18.25,0.140625,1.1799999999999995,2.25,1,,2013.0,86181Q300,2013-10-10,Stonegate Mortgage,SGM,2,0,14230,0,0,.,2005.0,8.001,1,10.0,24.1,33.0,19,0.56,0.5861749324430563,40.875,44.0,29.0,30.0,34.0,46.0,57.0,35.0,34.0,62.0,59.0,46.0,47.0,31.0,79.0,52.0,39.0,36.0,37.0,65.0
2013-10-10,"Western Refining Logistics, LP",WNRL,BofA Merrill Lynch/ Barclays/ Goldman Sachs/ Wells Fargo Securities,22.0,24.0,24.1,0.09545454545454553,2.0,2.1000000000000014,3,,2013.0,95931Q205,2013-10-10,Western Refining Logistics LP,WNRL,0,0,14233,1,0,45622000,2013.0,9.001,1,10.0,24.1,33.0,19,0.56,,,,,,,,,,,,,,,,,,,,,
2013-10-16,"Plains GP Holdings, L.P.",PAGP,Barclays/ Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Citigroup/ UBS Investment Bank/ Wells Fargo Securities,22.0,22.8,22.0,0.0,0.8000000000000007,0.0,2,,2013.0,72651A108,2013-10-16,Plains GP Holdings,PAGP,0,0,14215,1,0,610411867,2000.0,9.001,1,10.0,24.1,33.0,19,0.56,,,,,,,,,,,,,,,,,,,,,
2013-10-16,Springleaf Holdings,LEAF,BofA Merrill Lynch/ Barclays/ Citigroup/ Credit Suisse,17.0,19.18,19.26,0.13294117647058834,2.18,2.2600000000000016,2,,2013.0,85172J101,2013-10-16,Springleaf Holdings,LEAF,0,0,14229,0,0,.,1927.0,9.001,1,10.0,24.1,33.0,19,0.56,14.80876270134486,6.875,0.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,27.0,100.0,27.0,36.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0
2013-10-16,Veeva Systems,VEEV,Morgan Stanley/ Deutsche Bank Securities,20.0,38.5,37.16,0.8579999999999999,18.5,17.159999999999997,3,,2013.0,922475108,2013-10-16,Veeva Systems,VEEV,1,0,14231,1,1,122252440,2007.0,8.501,1,10.0,24.1,33.0,19,0.56,1.2212139976058265,17.125,10.0,6.0,11.0,5.0,22.0,15.0,12.0,27.0,39.0,100.0,26.0,25.0,17.0,15.0,17.0,13.0,28.0,13.0,12.0
2013-10-17,ADMA Biologics,ADMA,Oppenheimer & Co.,8.5,7.0,8.55,0.005882352941176554,-1.5,0.05000000000000071,1,,2013.0,000899104,2013-10-17,ADMA Biologics,ADMA,1,0,15056,0,0,.,2004.0,7.001,0,10.0,24.1,33.0,19,0.56,0.0,6.25,27.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,25.0,0.0,24.0,0.0,0.0,49.0,0.0,25.0,0.0
2013-10-18,voxeljet AG,VJET,Piper Jaffray/ Citigroup,13.0,20.0,28.8,1.2153846153846155,7.0,15.8,3,,2013.0,92912L107,2013-10-18,voxeljet AG,VJET,1,0,14232,1,0,15600000,1999.0,9.001,1,10.0,24.1,33.0,19,0.56,14.508658238524095,6.25,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,20.0,100.0,69.0,30.0,29.0,68.0,66.0,58.0,28.0,20.0,0.0
2013-10-24,Global Defense & National Security Systems,GDEF,Cowen and Company,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1,,2013.0,37953N108,2013-10-25,Global Defense & National Sec,GDEF,0,0,14249,0,0,.,2013.0,7.001,0,10.0,24.1,33.0,19,0.56,,,,,,,,,,,,,,,,,,,,,
